[Point];[Position];[Force];[Time]
740;48.23;673.1681;T#0ms
741;48.24;672.6743;T#0ms
742;48.25;673.435;T#0ms
743;48.26;673.0539;T#0ms
744;48.27;672.3986;T#0ms
745;48.28;671.2844;T#0ms
746;48.29;670.5345;T#0ms
747;48.3;670.0528;T#0ms
748;48.31;669.053;T#0ms
749;48.32;668.5424;T#0ms
750;48.33;669.0226;T#0ms
751;48.34;668.4739;T#0ms
752;48.35;667.6737;T#0ms
753;48.36;668.6416;T#0ms
754;48.37;668.4922;T#0ms
755;48.38;669.2115;T#0ms
756;48.39;669.9826;T#0ms
757;48.4;670.2357;T#0ms
758;48.41;671.0526;T#0ms
759;48.42;670.3028;T#0ms
760;48.43;668.9188;T#0ms
761;48.44;667.6202;T#0ms
762;48.45;667.4830000000001;T#0ms
763;48.46;667.2056;T#0ms
764;48.47;666.6447;T#0ms
765;48.48;667.9189;T#0ms
766;48.49;667.102;T#0ms
767;48.5;665.8156;T#0ms
768;48.51;666.3172;T#0ms
769;48.52;665.6328;T#0ms
770;48.53;664.3738;T#0ms
771;48.54;664.45;T#0ms
772;48.55;664.6024;T#0ms
773;48.56;664.7777;T#0ms
774;48.57;665.4254;T#0ms
775;48.58;666.3948;T#0ms
776;48.59;666.6692;T#0ms
777;48.6;667.6751;T#0ms
778;48.61;668.5424;T#0ms
779;48.62;669.2588;T#0ms
780;48.63;670.8088;T#0ms
781;48.64;670.9186;T#0ms
782;48.65;670.745;T#0ms
783;48.66;669.7785;T#0ms
784;48.67;669.431;T#0ms
785;48.68;669.1078;T#0ms
786;48.69;668.9798;T#0ms
787;48.7;669.9004;T#0ms
788;48.71;669.6017;T#0ms
789;48.72;669.2298;T#0ms
790;48.73;669.434;T#0ms
791;48.74;669.4248;T#0ms
792;48.75;668.8014;T#0ms
793;48.76;668.6628;T#0ms
794;48.77;668.0592;T#0ms
795;48.78;667.6126;T#0ms
796;48.79;667.9479;T#0ms
797;48.8;667.8092;T#0ms
798;48.81;668.0241;T#0ms
799;48.82;668.9494;T#0ms
800;48.83;668.925;T#0ms
801;48.84;669.0957;T#0ms
802;48.85;670.0818;T#0ms
803;48.86;670.0772;T#0ms
804;48.87;670.4323;T#0ms
805;48.88;670.9580000000001;T#0ms
806;48.89;671.1684;T#0ms
807;48.9;670.8576;T#0ms
808;48.91;670.4322;T#0ms
809;48.92;670.449;T#0ms
810;48.93;669.9979;T#0ms
811;48.94;669.3395;T#0ms
812;48.95;669.7768;T#0ms
813;48.96;669.1261;T#0ms
814;48.97;669.1444;T#0ms
815;48.98;668.5652;T#0ms
816;48.99;668.367;T#0ms
817;49.0;668.8029;T#0ms
818;49.01;668.2360000000001;T#0ms
819;49.02;668.675;T#0ms
820;49.03;668.7558;T#0ms
821;49.04;668.8151;T#0ms
822;49.05;669.6321;T#0ms
823;49.06;670.2724;T#0ms
824;49.07;670.9734;T#0ms
825;49.08;671.3164;T#0ms
826;49.09;671.7736;T#0ms
827;49.1;671.8756;T#0ms
828;49.11;672.6377;T#0ms
829;49.12;672.9776;T#0ms
830;49.13;673.3814;T#0ms
831;49.14;673.5492;T#0ms
832;49.15;673.528;T#0ms
833;49.16;674.075;T#0ms
834;49.17;674.357;T#0ms
835;49.18;674.2046;T#0ms
836;49.19;673.9364;T#0ms
837;49.2;673.0233;T#0ms
838;49.21;671.8574;T#0ms
839;49.22;671.9428;T#0ms
840;49.23;672.2156;T#0ms
841;49.24;671.6287;T#0ms
842;49.25;672.3634;T#0ms
843;49.26;672.845;T#0ms
844;49.27;672.8176;T#0ms
845;49.28;672.7869999999999;T#0ms
846;49.29;673.5035;T#0ms
847;49.3;674.2899;T#0ms
848;49.31;674.8509;T#0ms
849;49.32;675.6298;T#0ms
850;49.33;676.1175;T#0ms
851;49.34;674.5521;T#0ms
852;49.35;673.7230000000001;T#0ms
853;49.36;673.5767;T#0ms
854;49.37;674.1894;T#0ms
855;49.38;676.2165;T#0ms
856;49.39;677.192;T#0ms
857;49.4;677.8322;T#0ms
858;49.41;677.4908;T#0ms
859;49.42;677.1844;T#0ms
860;49.43;676.0642;T#0ms
861;49.44;675.8811;T#0ms
862;49.45;675.2472;T#0ms
863;49.46;674.4912;T#0ms
864;49.47;675.1039;T#0ms
865;49.48;675.3142;T#0ms
866;49.49;675.302;T#0ms
867;49.5;675.4772;T#0ms
868;49.51;675.2776;T#0ms
869;49.52;673.9378;T#0ms
870;49.53;674.2148;T#0ms
871;49.54;675.0202;T#0ms
872;49.55;675.6756;T#0ms
873;49.56;676.0948;T#0ms
874;49.57;677.4422;T#0ms
875;49.58;677.5214;T#0ms
876;49.59;677.9176;T#0ms
877;49.6;678.3581;T#0ms
878;49.61;679.3335;T#0ms
879;49.62;678.4602;T#0ms
880;49.63;679.2649;T#0ms
881;49.64;679.082;T#0ms
882;49.65;678.3656;T#0ms
883;49.66;676.9786;T#0ms
884;49.67;677.0089999999999;T#0ms
885;49.68;676.003;T#0ms
886;49.69;675.9422;T#0ms
887;49.7;676.558;T#0ms
888;49.71;676.7958;T#0ms
889;49.72;677.3323;T#0ms
890;49.73;677.7560000000001;T#0ms
891;49.74;676.6007;T#0ms
892;49.75;675.7518;T#0ms
893;49.76;675.8324;T#0ms
894;49.77;675.3833;T#0ms
895;49.78;675.6922;T#0ms
896;49.79;676.7246;T#0ms
897;49.8;677.4176;T#0ms
898;49.81;677.314;T#0ms
899;49.82;676.4726;T#0ms
900;49.83;676.2928;T#0ms
901;49.84;676.9482;T#0ms
902;49.85;677.8993;T#0ms
903;49.86;679.7756;T#0ms
904;49.87;680.4782;T#0ms
905;49.88;679.6511;T#0ms
906;49.89;679.3258;T#0ms
907;49.9;678.7696;T#0ms
908;49.91;677.4115;T#0ms
909;49.92;678.015;T#0ms
910;49.93;678.387;T#0ms
911;49.94;678.5562;T#0ms
912;49.95;678.4927;T#0ms
913;49.96;678.8686;T#0ms
914;49.97;678.0456;T#0ms
915;49.98;675.5338;T#0ms
916;49.99;673.4121;T#0ms
917;50.0;672.33;T#0ms
918;50.01;670.1402;T#0ms
919;50.02;670.5542;T#0ms
920;50.03;671.3544;T#0ms
921;50.04;672.0586;T#0ms
922;50.05;673.4348;T#0ms
923;50.06;673.5583;T#0ms
924;50.07;671.7658;T#0ms
925;50.08;670.2174;T#0ms
926;50.09;669.6992;T#0ms
927;50.1;668.931;T#0ms
928;50.11;671.164;T#0ms
929;50.12;672.6577;T#0ms
930;50.13;674.3268;T#0ms
931;50.14;676.0186;T#0ms
932;50.15;676.4728;T#0ms
933;50.16;676.6206;T#0ms
934;50.17;676.8141;T#0ms
935;50.18;675.9484;T#0ms
936;50.19;675.4774;T#0ms
937;50.2;675.3083;T#0ms
938;50.21;675.1954;T#0ms
939;50.22;674.7046;T#0ms
940;50.23;675.2655;T#0ms
941;50.24;674.921;T#0ms
942;50.25;675.1008;T#0ms
943;50.26;674.1986;T#0ms
944;50.27;673.4654;T#0ms
945;50.28;673.3146;T#0ms
946;50.29;673.5188;T#0ms
947;50.3;673.1256;T#0ms
948;50.31;674.418;T#0ms
949;50.32;674.8325;T#0ms
950;50.33;675.6496;T#0ms
951;50.34;676.5366;T#0ms
952;50.35;675.8629;T#0ms
953;50.36;675.5886;T#0ms
954;50.37;673.7535;T#0ms
955;50.38;673.4730000000001;T#0ms
956;50.39;674.1132;T#0ms
957;50.4;674.7533;T#0ms
958;50.41;676.3156;T#0ms
959;50.42;676.692;T#0ms
960;50.43;676.5924;T#0ms
961;50.44;677.3382;T#0ms
962;50.45;676.5594;T#0ms
963;50.46;675.7958;T#0ms
964;50.47;675.9543;T#0ms
965;50.48;674.6618;T#0ms
966;50.49;674.5018;T#0ms
967;50.5;675.1922;T#0ms
968;50.51;675.5033;T#0ms
969;50.52;676.3994;T#0ms
970;50.53;675.8888;T#0ms
971;50.54;675.1558;T#0ms
972;50.55;673.45;T#0ms
973;50.56;672.0464;T#0ms
974;50.57;673.6619999999999;T#0ms
975;50.58;674.8752;T#0ms
976;50.59;676.5595;T#0ms
977;50.6;677.8810000000001;T#0ms
978;50.61;677.7865;T#0ms
979;50.62;677.6310000000001;T#0ms
980;50.63;677.794;T#0ms
981;50.64;678.9601;T#0ms
982;50.65;679.5393;T#0ms
983;50.66;680.0088;T#0ms
984;50.67;680.7586;T#0ms
985;50.68;680.4614;T#0ms
986;50.69;680.0758;T#0ms
987;50.7;680.4309;T#0ms
988;50.71;679.4966;T#0ms
989;50.72;679.5011;T#0ms
990;50.73;679.8928;T#0ms
991;50.74;679.7602;T#0ms
992;50.75;679.2527;T#0ms
993;50.76;679.9784;T#0ms
994;50.77;679.7069;T#0ms
995;50.78;678.9068;T#0ms
996;50.79;679.0516;T#0ms
997;50.8;678.9804;T#0ms
998;50.81;677.442;T#0ms
999;50.82;676.9664;T#0ms
1000;50.83;676.4452;T#0ms
1001;50.84;675.9422;T#0ms
1002;50.85;676.552;T#0ms
1003;50.86;676.5641;T#0ms
1004;50.87;676.6434;T#0ms
1005;50.88;676.8934;T#0ms
1006;50.89;677.1083;T#0ms
1007;50.9;677.8246;T#0ms
1008;50.91;678.9652;T#0ms
1009;50.92;680.0271;T#0ms
1010;50.93;680.3808;T#0ms
1011;50.94;680.6977;T#0ms
1012;50.95;680.1978;T#0ms
1013;50.96;678.9068;T#0ms
1014;50.97;677.3993;T#0ms
1015;50.98;676.8812;T#0ms
1016;50.99;676.8324;T#0ms
1017;51.0;676.6358;T#0ms
1018;51.01;677.4054;T#0ms
1019;51.02;677.3505;T#0ms
1020;51.03;676.4298;T#0ms
1021;51.04;676.0946;T#0ms
1022;51.05;674.9179;T#0ms
1023;51.06;673.6559;T#0ms
1024;51.07;673.3256;T#0ms
1025;51.08;673.4044;T#0ms
1026;51.09;674.3509;T#0ms
1027;51.1;675.4056;T#0ms
1028;51.11;676.2348;T#0ms
1029;51.12;676.6434;T#0ms
1030;51.13;676.0108;T#0ms
1031;51.14;676.1922;T#0ms
1032;51.15;675.0094;T#0ms
1033;51.16;674.7382;T#0ms
1034;51.17;674.9119999999999;T#0ms
1035;51.18;674.4424;T#0ms
1036;51.19;674.0293;T#0ms
1037;51.2;674.2289;T#0ms
1038;51.21;673.9531;T#0ms
1039;51.22;674.075;T#0ms
1040;51.23;673.5401;T#0ms
1041;51.24;673.3588;T#0ms
1042;51.25;671.7722;T#0ms
1043;51.26;671.2660000000001;T#0ms
1044;51.27;671.2706;T#0ms
1045;51.28;671.1076;T#0ms
1046;51.29;671.3926;T#0ms
1047;51.3;671.3819;T#0ms
1048;51.31;671.0892;T#0ms
1049;51.32;672.2354;T#0ms
1050;51.33;672.909;T#0ms
1051;51.34;673.5156;T#0ms
1052;51.35;674.3266;T#0ms
1053;51.36;674.7166;T#0ms
1054;51.37;674.2123;T#0ms
1055;51.38;674.5827;T#0ms
1056;51.39;675.0766;T#0ms
1057;51.4;675.0048;T#0ms
1058;51.41;674.6314;T#0ms
1059;51.42;673.8205;T#0ms
1060;51.43;672.9318;T#0ms
1061;51.44;672.9013;T#0ms
1062;51.45;673.6314;T#0ms
1063;51.46;674.8812;T#0ms
1064;51.47;675.5916;T#0ms
1065;51.48;676.2166;T#0ms
1066;51.49;675.997;T#0ms
1067;51.5;675.1496;T#0ms
1068;51.51;674.7594;T#0ms
1069;51.52;674.107;T#0ms
1070;51.53;673.1072;T#0ms
1071;51.54;673.9836;T#0ms
1072;51.55;673.4792;T#0ms
1073;51.56;673.7322;T#0ms
1074;51.57;672.2721;T#0ms
1075;51.58;671.8498;T#0ms
1076;51.59;671.2294;T#0ms
1077;51.6;671.4535;T#0ms
1078;51.61;671.8939;T#0ms
1079;51.62;672.8480000000001;T#0ms
1080;51.63;672.6499;T#0ms
1081;51.64;672.4060000000001;T#0ms
1082;51.65;671.7812;T#0ms
1083;51.66;670.5619;T#0ms
1084;51.67;670.4856;T#0ms
1085;51.68;670.2342;T#0ms
1086;51.69;669.5956;T#0ms
1087;51.7;670.6913;T#0ms
1088;51.71;670.0161;T#0ms
1089;51.72;670.0038;T#0ms
1090;51.73;669.5812;T#0ms
1091;51.74;669.2357;T#0ms
1092;51.75;669.1215;T#0ms
1093;51.76;669.2358;T#0ms
1094;51.77;670.26;T#0ms
1095;51.78;671.3392;T#0ms
1096;51.79;670.6762;T#0ms
1097;51.8;671.2051;T#0ms
1098;51.81;671.8148;T#0ms
1099;51.82;670.4628;T#0ms
1100;51.83;670.6381;T#0ms
1101;51.84;670.7356;T#0ms
1102;51.85;668.4814;T#0ms
1103;51.86;666.7463;T#0ms
1104;51.87;666.4084;T#0ms
1105;51.88;666.029;T#0ms
1106;51.89;666.4695;T#0ms
1107;51.9;667.7118;T#0ms
1108;51.91;668.0228;T#0ms
1109;51.92;668.4008;T#0ms
1110;51.93;668.3672;T#0ms
1111;51.94;669.4796;T#0ms
1112;51.95;670.8576;T#0ms
1113;51.96;671.987;T#0ms
1114;51.97;672.5889999999999;T#0ms
1115;51.98;674.0034;T#0ms
1116;51.99;674.8525;T#0ms
1117;52.0;674.9666;T#0ms
1118;52.01;675.4666;T#0ms
1119;52.02;675.2106;T#0ms
1120;52.03;675.3935;T#0ms
1121;52.04;675.8660000000001;T#0ms
1122;52.05;675.927;T#0ms
1123;52.06;675.6526;T#0ms
1124;52.07;675.8813;T#0ms
1125;52.08;675.9422;T#0ms
1126;52.09;674.6466;T#0ms
1127;52.1;672.0038;T#0ms
1128;52.11;672.2842;T#0ms
1129;52.12;670.815;T#0ms
1130;52.13;669.2664;T#0ms
1131;52.14;669.8639;T#0ms
1132;52.15;669.617;T#0ms
1133;52.16;669.3333;T#0ms
1134;52.17;670.7722;T#0ms
1135;52.18;671.8192;T#0ms
1136;52.19;672.0707;T#0ms
1137;52.2;672.9167;T#0ms
1138;52.21;673.9730000000001;T#0ms
1139;52.22;674.319;T#0ms
1140;52.23;673.9608;T#0ms
1141;52.24;674.4364;T#0ms
1142;52.25;674.1012;T#0ms
1143;52.26;673.7069;T#0ms
1144;52.27;675.5562;T#0ms
1145;52.28;675.8052;T#0ms
1146;52.29;674.6085;T#0ms
1147;52.3;675.3142;T#0ms
1148;52.31;674.5888;T#0ms
1149;52.32;674.8677;T#0ms
1150;52.33;676.1129;T#0ms
1151;52.34;676.3918;T#0ms
1152;52.35;675.3325;T#0ms
1153;52.36;675.4729;T#0ms
1154;52.37;676.5581;T#0ms
1155;52.38;682.0574;T#0ms
1156;52.39;690.4525;T#0ms
1157;52.4;701.3961;T#0ms
1158;52.41;715.6502;T#0ms
1159;52.42;728.1988;T#0ms
1160;52.43;740.3601;T#0ms
1161;52.44;753.9573;T#0ms
1162;52.45;764.4664;T#0ms
1163;52.46;774.1755;T#0ms
1164;52.47;779.1107;T#0ms
1165;52.48;780.6025;T#0ms
1166;52.49;781.8238;T#0ms
1167;52.5;785.8781;T#0ms
1168;52.51;796.3889999999999;T#0ms
1169;52.52;814.0252;T#0ms
1170;52.53;833.3228;T#0ms
1171;52.54;849.6071;T#0ms
1172;52.55;853.1064;T#0ms
1173;52.56;846.1089999999999;T#0ms
1174;52.57;828.9087;T#0ms
1175;52.58;805.0766;T#0ms
1176;52.59;787.0089999999999;T#0ms
1177;52.6;774.3918;T#0ms
1178;52.61;764.878;T#0ms
1179;52.62;759.5160000000001;T#0ms
1180;52.63;754.3947;T#0ms
1181;52.64;750.06;T#0ms
1182;52.65;747.3424;T#0ms
1183;52.66;745.3456;T#0ms
1184;52.67;743.957;T#0ms
1185;52.68;744.7313;T#0ms
1186;52.69;745.5483;T#0ms
1187;52.7;747.5404;T#0ms
1188;52.71;750.2306;T#0ms
1189;52.72;752.5108;T#0ms
1190;52.73;755.0547;T#0ms
1191;52.74;757.5085;T#0ms
1192;52.75;760.2536;T#0ms
1193;52.76;763.2776;T#0ms
1194;52.77;765.7696;T#0ms
1195;52.78;769.3499;T#0ms
1196;52.79;771.5005;T#0ms
1197;52.8;773.9315;T#0ms
1198;52.81;776.7818;T#0ms
1199;52.82;778.9918;T#0ms
1200;52.83;781.0372;T#0ms
1201;52.84;783.8311;T#0ms
1202;52.85;785.2988;T#0ms
1203;52.86;787.9448;T#0ms
1204;52.87;789.5118;T#0ms
1205;52.88;791.1624;T#0ms
1206;52.89;793.2795;T#0ms
1207;52.9;795.0169999999999;T#0ms
1208;52.91;796.5579;T#0ms
1209;52.92;798.5226;T#0ms
1210;52.93;799.5834;T#0ms
1211;52.94;801.4186;T#0ms
1212;52.95;802.7614;T#0ms
1213;52.96;802.7964;T#0ms
1214;52.97;804.0036;T#0ms
1215;52.98;804.1438;T#0ms
1216;52.99;803.592;T#0ms
1217;53.0;806.0276;T#0ms
1218;53.01;809.2086;T#0ms
1219;53.02;810.8624;T#0ms
1220;53.03;814.3192;T#0ms
1221;53.04;816.0139999999999;T#0ms
1222;53.05;816.9286;T#0ms
1223;53.06;819.3064;T#0ms
1224;53.07;821.1292;T#0ms
1225;53.08;822.3928;T#0ms
1226;53.09;823.2264;T#0ms
1227;53.1;824.1076;T#0ms
1228;53.11;824.4351;T#0ms
1229;53.12;825.5188;T#0ms
1230;53.13;827.1648;T#0ms
1231;53.14;827.555;T#0ms
1232;53.15;828.1708;T#0ms
1233;53.16;828.8857;T#0ms
1234;53.17;830.2376;T#0ms
1235;53.18;832.3289;T#0ms
1236;53.19;833.5360000000001;T#0ms
1237;53.2;834.8225;T#0ms
1238;53.21;834.7158;T#0ms
1239;53.22;834.1975;T#0ms
1240;53.23;834.3118;T#0ms
1241;53.24;834.5602;T#0ms
1242;53.25;835.1348;T#0ms
1243;53.26;835.743;T#0ms
1244;53.27;835.548;T#0ms
1245;53.28;835.836;T#0ms
1246;53.29;837.2815;T#0ms
1247;53.3;840.0352;T#0ms
1248;53.31;843.0226;T#0ms
1249;53.32;846.4123;T#0ms
1250;53.33;849.1375;T#0ms
1251;53.34;850.9255;T#0ms
1252;53.35;851.2836;T#0ms
1253;53.36;852.4116;T#0ms
1254;53.37;853.3688;T#0ms
1255;53.38;853.2651;T#0ms
1256;53.39;854.1613;T#0ms
1257;53.4;854.8318;T#0ms
1258;53.41;855.0879;T#0ms
1259;53.42;857.4534;T#0ms
1260;53.43;859.5522;T#0ms
1261;53.44;861.837;T#0ms
1262;53.45;864.5194;T#0ms
1263;53.46;866.4338;T#0ms
1264;53.47;868.6515;T#0ms
1265;53.48;870.0187;T#0ms
1266;53.49;871.9743;T#0ms
1267;53.5;873.7682;T#0ms
1268;53.51;874.0091;T#0ms
1269;53.52;875.012;T#0ms
1270;53.53;875.9524;T#0ms
1271;53.54;876.0545;T#0ms
1272;53.55;877.2556;T#0ms
1273;53.56;879.2126;T#0ms
1274;53.57;880.6819;T#0ms
1275;53.58;882.2975;T#0ms
1276;53.59;883.3446;T#0ms
1277;53.6;882.7548;T#0ms
1278;53.61;882.1938;T#0ms
1279;53.62;883.5594;T#0ms
1280;53.63;885.1278;T#0ms
1281;53.64;887.1443;T#0ms
1282;53.65;890.211;T#0ms
1283;53.66;892.1132;T#0ms
1284;53.67;894.1556;T#0ms
1285;53.68;895.192;T#0ms
1286;53.69;895.1371;T#0ms
1287;53.7;895.7514;T#0ms
1288;53.71;896.2214;T#0ms
1289;53.72;896.9022;T#0ms
1290;53.73;897.8472;T#0ms
1291;53.74;899.158;T#0ms
1292;53.75;900.3545;T#0ms
1293;53.76;901.4839;T#0ms
1294;53.77;901.9548;T#0ms
1295;53.78;901.9016;T#0ms
1296;53.79;902.1911;T#0ms
1297;53.8;902.717;T#0ms
1298;53.81;905.5931;T#0ms
1299;53.82;909.0011;T#0ms
1300;53.83;911.42;T#0ms
1301;53.84;913.5309;T#0ms
1302;53.85;913.6527;T#0ms
1303;53.86;913.3556;T#0ms
1304;53.87;913.5385;T#0ms
1305;53.88;914.3007;T#0ms
1306;53.89;915.3843;T#0ms
1307;53.9;916.3430000000001;T#0ms
1308;53.91;917.6888;T#0ms
1309;53.92;919.0483;T#0ms
1310;53.93;921.205;T#0ms
1311;53.94;924.5231;T#0ms
1312;53.95;928.0044;T#0ms
1313;53.96;930.4187;T#0ms
1314;53.97;931.7295;T#0ms
1315;53.98;931.882;T#0ms
1316;53.99;932.5587;T#0ms
1317;54.0;934.3435;T#0ms
1318;54.01;934.6255;T#0ms
1319;54.02;935.0768;T#0ms
1320;54.03;935.1057;T#0ms
1321;54.04;934.9364;T#0ms
1322;54.05;936.613;T#0ms
1323;54.06;939.7772;T#0ms
1324;54.07;942.5817;T#0ms
1325;54.08;945.441;T#0ms
1326;54.09;948.087;T#0ms
1327;54.1;949.0075;T#0ms
1328;54.11;950.3122;T#0ms
1329;54.12;951.9401;T#0ms
1330;54.13;954.145;T#0ms
1331;54.14;956.2077;T#0ms
1332;54.15;957.0156;T#0ms
1333;54.16;957.921;T#0ms
1334;54.17;958.543;T#0ms
1335;54.18;958.1222;T#0ms
1336;54.19;958.4026;T#0ms
1337;54.2;958.2501;T#0ms
1338;54.21;958.0368;T#0ms
1339;54.22;959.6585;T#0ms
1340;54.23;961.8045;T#0ms
1341;54.24;963.1047;T#0ms
1342;54.25;965.3376;T#0ms
1343;54.26;966.0310000000001;T#0ms
1344;54.27;965.81;T#0ms
1345;54.28;967.0781;T#0ms
1346;54.29;968.1999;T#0ms
1347;54.3;968.9681;T#0ms
1348;54.31;970.5198;T#0ms
1349;54.32;971.2668;T#0ms
1350;54.33;971.0458;T#0ms
1351;54.34;972.8703;T#0ms
1352;54.35;974.488;T#0ms
1353;54.36;976.9551;T#0ms
1354;54.37;980.6481;T#0ms
1355;54.38;983.4542;T#0ms
1356;54.39;986.0269999999999;T#0ms
1357;54.4;987.0389;T#0ms
1358;54.41;987.0268;T#0ms
1359;54.42;987.5511;T#0ms
1360;54.43;988.4533;T#0ms
1361;54.44;989.1909;T#0ms
1362;54.45;990.7379;T#0ms
1363;54.46;992.0685;T#0ms
1364;54.47;991.3552;T#0ms
1365;54.48;991.9879;T#0ms
1366;54.49;991.8024;T#0ms
1367;54.5;991.9346;T#0ms
1368;54.51;992.8416;T#0ms
1369;54.52;995.2086;T#0ms
1370;54.53;997.3988;T#0ms
1371;54.54;999.2324;T#0ms
1372;54.55;1001.3032;T#0ms
1373;54.56;1002.7806;T#0ms
1374;54.57;1004.1706;T#0ms
1375;54.58;1005.4158;T#0ms
1376;54.59;1007.2556;T#0ms
1377;54.6;1008.4565;T#0ms
1378;54.61;1009.7489999999999;T#0ms
1379;54.62;1010.8951;T#0ms
1380;54.63;1012.0412;T#0ms
1381;54.64;1013.1281;T#0ms
1382;54.65;1014.6447;T#0ms
1383;54.66;1016.047;T#0ms
1384;54.67;1017.9369;T#0ms
1385;54.68;1018.4064;T#0ms
1386;54.69;1019.0953;T#0ms
1387;54.7;1019.2355;T#0ms
1388;54.71;1019.5343;T#0ms
1389;54.72;1020.4976;T#0ms
1390;54.73;1020.932;T#0ms
1391;54.74;1022.0294;T#0ms
1392;54.75;1022.8265;T#0ms
1393;54.76;1024.11;T#0ms
1394;54.77;1026.122;T#0ms
1395;54.78;1027.923;T#0ms
1396;54.79;1030.264;T#0ms
1397;54.8;1032.607;T#0ms
1398;54.81;1033.27;T#0ms
1399;54.82;1034.02;T#0ms
1400;54.83;1034.374;T#0ms
1401;54.84;1035.0230000000001;T#0ms
1402;54.85;1035.995;T#0ms
1403;54.86;1038.184;T#0ms
1404;54.87;1039.809;T#0ms
1405;54.88;1041.8239999999998;T#0ms
1406;54.89;1044.067;T#0ms
1407;54.9;1044.839;T#0ms
1408;54.91;1046.201;T#0ms
1409;54.92;1046.854;T#0ms
1410;54.93;1047.671;T#0ms
1411;54.94;1049.114;T#0ms
1412;54.95;1051.079;T#0ms
1413;54.96;1053.557;T#0ms
1414;54.97;1055.228;T#0ms
1415;54.98;1056.9180000000001;T#0ms
1416;54.99;1057.395;T#0ms
1417;55.0;1056.948;T#0ms
1418;55.01;1058.7;T#0ms
1419;55.02;1058.681;T#0ms
1420;55.03;1060.073;T#0ms
1421;55.04;1061.858;T#0ms
1422;55.05;1062.644;T#0ms
1423;55.06;1063.729;T#0ms
1424;55.07;1064.539;T#0ms
1425;55.08;1064.912;T#0ms
1426;55.09;1065.758;T#0ms
1427;55.1;1067.204;T#0ms
1428;55.11;1069.004;T#0ms
1429;55.12;1071.1860000000001;T#0ms
1430;55.13;1073.868;T#0ms
1431;55.14;1076.031;T#0ms
1432;55.15;1077.258;T#0ms
1433;55.16;1078.55;T#0ms
1434;55.17;1079.407;T#0ms
1435;55.18;1079.735;T#0ms
1436;55.19;1080.154;T#0ms
1437;55.2;1081.109;T#0ms
1438;55.21;1082.806;T#0ms
1439;55.22;1084.7939999999999;T#0ms
1440;55.23;1085.953;T#0ms
1441;55.24;1086.281;T#0ms
1442;55.25;1085.885;T#0ms
1443;55.26;1084.5510000000002;T#0ms
1444;55.27;1084.117;T#0ms
1445;55.28;1084.861;T#0ms
1446;55.29;1085.873;T#0ms
1447;55.3;1087.0430000000001;T#0ms
1448;55.31;1089.268;T#0ms
1449;55.32;1090.933;T#0ms
1450;55.33;1092.6889999999999;T#0ms
1451;55.34;1093.864;T#0ms
1452;55.35;1095.286;T#0ms
1453;55.36;1095.237;T#0ms
1454;55.37;1096.417;T#0ms
1455;55.38;1097.2169999999999;T#0ms
1456;55.39;1099.201;T#0ms
1457;55.4;1101.035;T#0ms
1458;55.41;1102.34;T#0ms
1459;55.42;1103.4360000000001;T#0ms
1460;55.43;1104.333;T#0ms
1461;55.44;1104.944;T#0ms
1462;55.45;1105.54;T#0ms
1463;55.46;1105.973;T#0ms
1464;55.47;1106.7839999999999;T#0ms
1465;55.48;1108.278;T#0ms
1466;55.49;1109.948;T#0ms
1467;55.5;1111.546;T#0ms
1468;55.51;1112.985;T#0ms
1469;55.52;1113.198;T#0ms
1470;55.53;1113.661;T#0ms
1471;55.54;1113.937;T#0ms
1472;55.55;1113.856;T#0ms
1473;55.56;1114.242;T#0ms
1474;55.57;1114.43;T#0ms
1475;55.58;1115.118;T#0ms
1476;55.59;1116.405;T#0ms
1477;55.6;1118.609;T#0ms
1478;55.61;1120.27;T#0ms
1479;55.62;1122.303;T#0ms
1480;55.63;1124.187;T#0ms
1481;55.64;1125.599;T#0ms
1482;55.65;1126.55;T#0ms
1483;55.66;1128.47;T#0ms
1484;55.67;1129.122;T#0ms
1485;55.68;1129.133;T#0ms
1486;55.69;1129.586;T#0ms
1487;55.7;1129.117;T#0ms
1488;55.71;1129.153;T#0ms
1489;55.72;1129.665;T#0ms
1490;55.73;1130.5430000000001;T#0ms
1491;55.74;1133.005;T#0ms
1492;55.75;1134.823;T#0ms
1493;55.76;1137.756;T#0ms
1494;55.77;1139.8039999999999;T#0ms
1495;55.78;1139.164;T#0ms
1496;55.79;1138.8419999999999;T#0ms
1497;55.8;1138.847;T#0ms
1498;55.81;1138.5910000000001;T#0ms
1499;55.82;1140.243;T#0ms
1500;55.83;1142.31;T#0ms
1501;55.84;1144.248;T#0ms
1502;55.85;1145.808;T#0ms
1503;55.86;1147.4189999999999;T#0ms
1504;55.87;1147.85;T#0ms
1505;55.88;1148.277;T#0ms
1506;55.89;1149.37;T#0ms
1507;55.9;1151.632;T#0ms
1508;55.91;1154.328;T#0ms
1509;55.92;1157.515;T#0ms
1510;55.93;1160.798;T#0ms
1511;55.94;1161.996;T#0ms
1512;55.95;1163.107;T#0ms
1513;55.96;1164.349;T#0ms
1514;55.97;1164.624;T#0ms
1515;55.98;1166.117;T#0ms
1516;55.99;1166.887;T#0ms
1517;56.0;1166.623;T#0ms
1518;56.01;1166.806;T#0ms
1519;56.02;1166.6660000000002;T#0ms
1520;56.03;1166.41;T#0ms
1521;56.04;1166.837;T#0ms
1522;56.05;1167.802;T#0ms
1523;56.06;1168.693;T#0ms
1524;56.07;1169.7910000000002;T#0ms
