[Point];[Position];[Force];[Time]
750;51.78;2771.8759999999997;T#0ms
751;51.79;2775.408;T#0ms
752;51.8;2771.066;T#0ms
753;51.81;2778.5229999999997;T#0ms
754;51.82;2776.53;T#0ms
755;51.83;2781.0170000000003;T#0ms
756;51.84;2782.5429999999997;T#0ms
757;51.85;2782.81;T#0ms
758;51.86;2782.401;T#0ms
759;51.87;2780.3179999999998;T#0ms
760;51.88;2785.675;T#0ms
761;51.89;2787.0040000000004;T#0ms
762;51.9;2791.967;T#0ms
763;51.91;2792.275;T#0ms
764;51.92;2796.062;T#0ms
765;51.93;2791.513;T#0ms
766;51.94;2790.408;T#0ms
767;51.95;2788.9;T#0ms
768;51.96;2786.6420000000003;T#0ms
769;51.97;2784.0820000000003;T#0ms
770;51.98;2782.218;T#0ms
771;51.99;2781.8109999999997;T#0ms
772;52.0;2784.0229999999997;T#0ms
773;52.01;2786.88;T#0ms
774;52.02;2796.698;T#0ms
775;52.03;2802.5570000000002;T#0ms
776;52.04;2804.768;T#0ms
777;52.05;2807.38;T#0ms
778;52.06;2807.562;T#0ms
779;52.07;2805.908;T#0ms
780;52.08;2807.615;T#0ms
781;52.09;2805.7790000000005;T#0ms
782;52.1;2806.8379999999997;T#0ms
783;52.11;2806.252;T#0ms
784;52.12;2806.505;T#0ms
785;52.13;2805.078;T#0ms
786;52.14;2806.335;T#0ms
787;52.15;2807.8;T#0ms
788;52.16;2806.008;T#0ms
789;52.17;2808.848;T#0ms
790;52.18;2807.724;T#0ms
791;52.19;2808.8179999999998;T#0ms
792;52.2;2808.928;T#0ms
793;52.21;2809.1090000000004;T#0ms
794;52.22;2814.428;T#0ms
795;52.23;2812.513;T#0ms
796;52.24;2811.5759999999996;T#0ms
797;52.25;2811.7259999999997;T#0ms
798;52.26;2808.423;T#0ms
799;52.27;2810.237;T#0ms
800;52.28;2813.552;T#0ms
801;52.29;2818.7309999999998;T#0ms
802;52.3;2826.599;T#0ms
803;52.31;2825.0370000000003;T#0ms
804;52.32;2826.6809999999996;T#0ms
805;52.33;2822.4990000000003;T#0ms
806;52.34;2823.696;T#0ms
807;52.35;2820.86;T#0ms
808;52.36;2825.0240000000003;T#0ms
809;52.37;2827.659;T#0ms
810;52.38;2830.349;T#0ms
811;52.39;2831.058;T#0ms
812;52.4;2834.2659999999996;T#0ms
813;52.41;2832.2;T#0ms
814;52.42;2833.308;T#0ms
815;52.43;2829.114;T#0ms
816;52.44;2829.12;T#0ms
817;52.45;2827.117;T#0ms
818;52.46;2826.6859999999997;T#0ms
819;52.47;2827.547;T#0ms
820;52.48;2826.6220000000003;T#0ms
821;52.49;2828.68;T#0ms
822;52.5;2828.893;T#0ms
823;52.51;2832.2659999999996;T#0ms
824;52.52;2829.16;T#0ms
825;52.53;2830.272;T#0ms
826;52.54;2829.5040000000004;T#0ms
827;52.55;2828.1690000000003;T#0ms
828;52.56;2833.7470000000003;T#0ms
829;52.57;2837.6490000000003;T#0ms
830;52.58;2841.49;T#0ms
831;52.59;2844.607;T#0ms
832;52.6;2840.5640000000003;T#0ms
833;52.61;2842.687;T#0ms
834;52.62;2840.545;T#0ms
835;52.63;2842.026;T#0ms
836;52.64;2842.9640000000004;T#0ms
837;52.65;2848.203;T#0ms
838;52.66;2849.349;T#0ms
839;52.67;2849.256;T#0ms
840;52.68;2848.402;T#0ms
841;52.69;2850.361;T#0ms
842;52.7;2848.684;T#0ms
843;52.71;2849.66;T#0ms
844;52.72;2851.862;T#0ms
845;52.73;2854.312;T#0ms
846;52.74;2852.03;T#0ms
847;52.75;2852.458;T#0ms
848;52.76;2855.3379999999997;T#0ms
849;52.77;2852.922;T#0ms
850;52.78;2853.5009999999997;T#0ms
851;52.79;2854.065;T#0ms
852;52.8;2853.722;T#0ms
853;52.81;2853.493;T#0ms
854;52.82;2855.165;T#0ms
855;52.83;2856.25;T#0ms
856;52.84;2857.9440000000004;T#0ms
857;52.85;2856.7870000000003;T#0ms
858;52.86;2855.415;T#0ms
859;52.87;2853.005;T#0ms
860;52.88;2853.302;T#0ms
861;52.89;2849.348;T#0ms
862;52.9;2853.1290000000004;T#0ms
863;52.91;2852.099;T#0ms
864;52.92;2855.909;T#0ms
865;52.93;2856.8720000000003;T#0ms
866;52.94;2858.7209999999995;T#0ms
867;52.95;2860.047;T#0ms
868;52.96;2861.343;T#0ms
869;52.97;2863.7490000000003;T#0ms
870;52.98;2861.5559999999996;T#0ms
871;52.99;2868.2670000000003;T#0ms
872;53.0;2864.368;T#0ms
873;53.01;2869.5170000000003;T#0ms
874;53.02;2874.341;T#0ms
875;53.03;2872.4429999999998;T#0ms
876;53.04;2873.688;T#0ms
877;53.05;2876.3259999999996;T#0ms
878;53.06;2872.5;T#0ms
879;53.07;2869.17;T#0ms
880;53.08;2872.078;T#0ms
881;53.09;2870.0229999999997;T#0ms
882;53.1;2873.49;T#0ms
883;53.11;2871.478;T#0ms
884;53.12;2873.9790000000003;T#0ms
885;53.13;2873.699;T#0ms
886;53.14;2871.272;T#0ms
887;53.15;2874.583;T#0ms
888;53.16;2874.062;T#0ms
889;53.17;2872.797;T#0ms
890;53.18;2872.82;T#0ms
891;53.19;2871.828;T#0ms
892;53.2;2871.989;T#0ms
893;53.21;2873.407;T#0ms
894;53.22;2872.1929999999998;T#0ms
895;53.23;2873.27;T#0ms
896;53.24;2872.652;T#0ms
897;53.25;2871.498;T#0ms
898;53.26;2873.437;T#0ms
899;53.27;2873.0559999999996;T#0ms
900;53.28;2875.053;T#0ms
901;53.29;2875.9440000000004;T#0ms
902;53.3;2881.2859999999996;T#0ms
903;53.31;2882.4970000000003;T#0ms
904;53.32;2885.059;T#0ms
905;53.33;2884.066;T#0ms
906;53.34;2882.574;T#0ms
907;53.35;2877.1929999999998;T#0ms
908;53.36;2875.487;T#0ms
909;53.37;2874.618;T#0ms
910;53.38;2876.2790000000005;T#0ms
911;53.39;2877.8720000000003;T#0ms
912;53.4;2879.473;T#0ms
913;53.41;2879.57;T#0ms
914;53.42;2878.62;T#0ms
915;53.43;2878.552;T#0ms
916;53.44;2878.597;T#0ms
917;53.45;2879.724;T#0ms
918;53.46;2879.572;T#0ms
919;53.47;2879.176;T#0ms
920;53.48;2882.491;T#0ms
921;53.49;2885.673;T#0ms
922;53.5;2885.5240000000003;T#0ms
923;53.51;2891.66;T#0ms
924;53.52;2889.36;T#0ms
925;53.53;2889.118;T#0ms
926;53.54;2888.3590000000004;T#0ms
927;53.55;2893.355;T#0ms
928;53.56;2893.05;T#0ms
929;53.57;2897.458;T#0ms
930;53.58;2897.5959999999995;T#0ms
931;53.59;2899.5490000000004;T#0ms
932;53.6;2897.535;T#0ms
933;53.61;2897.147;T#0ms
934;53.62;2898.533;T#0ms
935;53.63;2896.434;T#0ms
936;53.64;2894.562;T#0ms
937;53.65;2900.948;T#0ms
938;53.66;2898.756;T#0ms
939;53.67;2903.402;T#0ms
940;53.68;2904.515;T#0ms
941;53.69;2904.9390000000003;T#0ms
942;53.7;2906.3959999999997;T#0ms
943;53.71;2906.262;T#0ms
944;53.72;2903.745;T#0ms
945;53.73;2902.695;T#0ms
946;53.74;2900.72;T#0ms
947;53.75;2901.695;T#0ms
948;53.76;2898.7990000000004;T#0ms
949;53.77;2903.1659999999997;T#0ms
950;53.78;2902.848;T#0ms
951;53.79;2905.117;T#0ms
952;53.8;2907.442;T#0ms
953;53.81;2908.895;T#0ms
954;53.82;2912.296;T#0ms
955;53.83;2908.42;T#0ms
956;53.84;2911.6929999999998;T#0ms
957;53.85;2905.907;T#0ms
958;53.86;2909.3920000000003;T#0ms
959;53.87;2912.9970000000003;T#0ms
960;53.88;2913.195;T#0ms
961;53.89;2913.901;T#0ms
962;53.9;2914.841;T#0ms
963;53.91;2911.2290000000003;T#0ms
964;53.92;2909.0640000000003;T#0ms
965;53.93;2909.578;T#0ms
966;53.94;2910.974;T#0ms
967;53.95;2907.784;T#0ms
968;53.96;2905.7340000000004;T#0ms
969;53.97;2905.091;T#0ms
970;53.98;2900.842;T#0ms
971;53.99;2902.64;T#0ms
972;54.0;2905.1020000000003;T#0ms
973;54.01;2904.719;T#0ms
974;54.02;2906.256;T#0ms
975;54.03;2907.617;T#0ms
976;54.04;2907.487;T#0ms
977;54.05;2908.8740000000003;T#0ms
978;54.06;2911.907;T#0ms
979;54.07;2913.425;T#0ms
980;54.08;2915.855;T#0ms
981;54.09;2915.5959999999995;T#0ms
982;54.1;2919.474;T#0ms
983;54.11;2919.302;T#0ms
984;54.12;2917.547;T#0ms
985;54.13;2916.1820000000002;T#0ms
986;54.14;2913.317;T#0ms
987;54.15;2912.1690000000003;T#0ms
988;54.16;2909.907;T#0ms
989;54.17;2915.42;T#0ms
990;54.18;2915.732;T#0ms
991;54.19;2917.41;T#0ms
992;54.2;2917.6679999999997;T#0ms
993;54.21;2916.678;T#0ms
994;54.22;2912.7;T#0ms
995;54.23;2916.248;T#0ms
996;54.24;2913.995;T#0ms
997;54.25;2918.364;T#0ms
998;54.26;2918.133;T#0ms
999;54.27;2917.2059999999997;T#0ms
1000;54.28;2920.031;T#0ms
1001;54.29;2921.472;T#0ms
1002;54.3;2916.51;T#0ms
1003;54.31;2918.7790000000005;T#0ms
1004;54.32;2916.007;T#0ms
1005;54.33;2911.5840000000003;T#0ms
1006;54.34;2911.8309999999997;T#0ms
1007;54.35;2916.114;T#0ms
1008;54.36;2914.901;T#0ms
1009;54.37;2917.26;T#0ms
1010;54.38;2917.506;T#0ms
1011;54.39;2916.0890000000004;T#0ms
1012;54.4;2915.7859999999996;T#0ms
1013;54.41;2919.558;T#0ms
1014;54.42;2921.723;T#0ms
1015;54.43;2925.3259999999996;T#0ms
1016;54.44;2925.48;T#0ms
1017;54.45;2922.772;T#0ms
1018;54.46;2923.716;T#0ms
1019;54.47;2917.974;T#0ms
1020;54.48;2919.3759999999997;T#0ms
1021;54.49;2921.1679999999997;T#0ms
1022;54.5;2921.159;T#0ms
1023;54.51;2919.8779999999997;T#0ms
1024;54.52;2922.942;T#0ms
1025;54.53;2920.9990000000003;T#0ms
1026;54.54;2918.808;T#0ms
1027;54.55;2922.69;T#0ms
1028;54.56;2924.289;T#0ms
1029;54.57;2924.71;T#0ms
1030;54.58;2927.865;T#0ms
1031;54.59;2928.65;T#0ms
1032;54.6;2925.8;T#0ms
1033;54.61;2924.6259999999997;T#0ms
1034;54.62;2925.0759999999996;T#0ms
1035;54.63;2924.04;T#0ms
1036;54.64;2925.815;T#0ms
1037;54.65;2921.857;T#0ms
1038;54.66;2923.81;T#0ms
1039;54.67;2924.35;T#0ms
1040;54.68;2923.422;T#0ms
1041;54.69;2924.131;T#0ms
1042;54.7;2921.761;T#0ms
1043;54.71;2917.95;T#0ms
1044;54.72;2914.407;T#0ms
1045;54.73;2915.3579999999997;T#0ms
1046;54.74;2913.698;T#0ms
1047;54.75;2916.51;T#0ms
1048;54.76;2920.869;T#0ms
1049;54.77;2917.768;T#0ms
1050;54.78;2921.357;T#0ms
1051;54.79;2926.978;T#0ms
1052;54.8;2930.235;T#0ms
1053;54.81;2931.0570000000002;T#0ms
1054;54.82;2935.599;T#0ms
1055;54.83;2936.508;T#0ms
1056;54.84;2933.9770000000003;T#0ms
1057;54.85;2931.31;T#0ms
1058;54.86;2930.448;T#0ms
1059;54.87;2926.105;T#0ms
1060;54.88;2923.179;T#0ms
1061;54.89;2926.585;T#0ms
1062;54.9;2928.3;T#0ms
1063;54.91;2932.325;T#0ms
1064;54.92;2932.7270000000003;T#0ms
1065;54.93;2933.764;T#0ms
1066;54.94;2931.862;T#0ms
1067;54.95;2932.125;T#0ms
1068;54.96;2931.111;T#0ms
1069;54.97;2929.656;T#0ms
1070;54.98;2932.278;T#0ms
1071;54.99;2928.772;T#0ms
1072;55.0;2925.844;T#0ms
1073;55.01;2923.3540000000003;T#0ms
1074;55.02;2926.684;T#0ms
1075;55.03;2925.29;T#0ms
1076;55.04;2925.5409999999997;T#0ms
1077;55.05;2924.695;T#0ms
1078;55.06;2926.958;T#0ms
1079;55.07;2924.664;T#0ms
1080;55.08;2924.58;T#0ms
1081;55.09;2928.954;T#0ms
1082;55.1;2930.06;T#0ms
1083;55.11;2930.937;T#0ms
1084;55.12;2928.283;T#0ms
1085;55.13;2932.3920000000003;T#0ms
1086;55.14;2927.889;T#0ms
1087;55.15;2930.1859999999997;T#0ms
1088;55.16;2930.617;T#0ms
1089;55.17;2932.3190000000004;T#0ms
1090;55.18;2931.366;T#0ms
1091;55.19;2931.3779999999997;T#0ms
1092;55.2;2928.386;T#0ms
1093;55.21;2928.558;T#0ms
1094;55.22;2931.429;T#0ms
1095;55.23;2932.2459999999996;T#0ms
1096;55.24;2935.242;T#0ms
1097;55.25;2936.288;T#0ms
1098;55.26;2932.4;T#0ms
1099;55.27;2927.6859999999997;T#0ms
1100;55.28;2925.98;T#0ms
1101;55.29;2926.387;T#0ms
1102;55.3;2928.048;T#0ms
1103;55.31;2931.6609999999996;T#0ms
1104;55.32;2935.755;T#0ms
1105;55.33;2937.276;T#0ms
1106;55.34;2941.263;T#0ms
1107;55.35;2939.6929999999998;T#0ms
1108;55.36;2943.562;T#0ms
1109;55.37;2941.763;T#0ms
1110;55.38;2936.926;T#0ms
1111;55.39;2937.1240000000003;T#0ms
1112;55.4;2942.047;T#0ms
1113;55.41;2956.901;T#0ms
1114;55.42;2984.5559999999996;T#0ms
1115;55.43;3014.0190000000002;T#0ms
1116;55.44;3032.34;T#0ms
1117;55.45;3035.4190000000003;T#0ms
1118;55.46;3036.067;T#0ms
1119;55.47;3031.809;T#0ms
1120;55.48;3031.2990000000004;T#0ms
1121;55.49;3041.493;T#0ms
1122;55.5;3063.0690000000004;T#0ms
1123;55.51;3080.283;T#0ms
1124;55.52;3096.406;T#0ms
1125;55.53;3107.875;T#0ms
1126;55.54;3118.9320000000002;T#0ms
1127;55.55;3126.298;T#0ms
1128;55.56;3133.949;T#0ms
1129;55.57;3148.3070000000002;T#0ms
1130;55.58;3151.355;T#0ms
1131;55.59;3150.111;T#0ms
1132;55.6;3139.467;T#0ms
1133;55.61;3121.1220000000003;T#0ms
1134;55.62;3099.7540000000004;T#0ms
1135;55.63;3090.777;T#0ms
1136;55.64;3090.998;T#0ms
1137;55.65;3107.71;T#0ms
1138;55.66;3124.1279999999997;T#0ms
1139;55.67;3141.059;T#0ms
1140;55.68;3148.2459999999996;T#0ms
1141;55.69;3158.97;T#0ms
1142;55.7;3168.244;T#0ms
1143;55.71;3175.9559999999997;T#0ms
1144;55.72;3185.43;T#0ms
1145;55.73;3187.9429999999998;T#0ms
1146;55.74;3184.095;T#0ms
1147;55.75;3166.505;T#0ms
1148;55.76;3144.558;T#0ms
1149;55.77;3121.676;T#0ms
1150;55.78;3108.27;T#0ms
1151;55.79;3108.696;T#0ms
1152;55.8;3127.415;T#0ms
1153;55.81;3143.222;T#0ms
1154;55.82;3154.2509999999997;T#0ms
1155;55.83;3161.803;T#0ms
1156;55.84;3176.486;T#0ms
1157;55.85;3186.4040000000005;T#0ms
1158;55.86;3200.738;T#0ms
1159;55.87;3220.296;T#0ms
1160;55.88;3233.3559999999998;T#0ms
1161;55.89;3234.045;T#0ms
1162;55.9;3233.6679999999997;T#0ms
1163;55.91;3218.26;T#0ms
1164;55.92;3198.5290000000005;T#0ms
1165;55.93;3178.4179999999997;T#0ms
1166;55.94;3158.5559999999996;T#0ms
1167;55.95;3143.15;T#0ms
1168;55.96;3142.7059999999997;T#0ms
1169;55.97;3144.118;T#0ms
1170;55.98;3158.202;T#0ms
1171;55.99;3179.758;T#0ms
1172;56.0;3197.995;T#0ms
1173;56.01;3219.413;T#0ms
1174;56.02;3245.97;T#0ms
1175;56.03;3261.736;T#0ms
1176;56.04;3262.6890000000003;T#0ms
1177;56.05;3266.8340000000003;T#0ms
1178;56.06;3271.857;T#0ms
1179;56.07;3282.0440000000003;T#0ms
1180;56.08;3305.785;T#0ms
1181;56.09;3335.887;T#0ms
1182;56.1;3367.386;T#0ms
1183;56.11;3399.893;T#0ms
1184;56.12;3430.993;T#0ms
1185;56.13;3457.2670000000003;T#0ms
1186;56.14;3470.353;T#0ms
1187;56.15;3476.393;T#0ms
1188;56.16;3482.509;T#0ms
1189;56.17;3484.552;T#0ms
1190;56.18;3474.655;T#0ms
1191;56.19;3480.8740000000003;T#0ms
1192;56.2;3485.235;T#0ms
1193;56.21;3488.302;T#0ms
1194;56.22;3476.614;T#0ms
1195;56.23;3477.816;T#0ms
1196;56.24;3475.8759999999997;T#0ms
1197;56.25;3465.295;T#0ms
1198;56.26;3449.454;T#0ms
1199;56.27;3454.5820000000003;T#0ms
1200;56.28;3454.0570000000002;T#0ms
1201;56.29;3449.316;T#0ms
1202;56.3;3450.718;T#0ms
1203;56.31;3449.7529999999997;T#0ms
1204;56.32;3445.361;T#0ms
1205;56.33;3448.277;T#0ms
1206;56.34;3451.4959999999996;T#0ms
1207;56.35;3455.3740000000003;T#0ms
1208;56.36;3463.438;T#0ms
1209;56.37;3465.335;T#0ms
1210;56.38;3466.0359999999996;T#0ms
1211;56.39;3470.9809999999998;T#0ms
1212;56.4;3468.76;T#0ms
1213;56.41;3470.31;T#0ms
1214;56.42;3476.809;T#0ms
1215;56.43;3481.423;T#0ms
1216;56.44;3481.949;T#0ms
1217;56.45;3485.9179999999997;T#0ms
1218;56.46;3491.3140000000003;T#0ms
1219;56.47;3492.558;T#0ms
1220;56.48;3497.0009999999997;T#0ms
1221;56.49;3500.849;T#0ms
1222;56.5;3502.715;T#0ms
1223;56.51;3505.071;T#0ms
1224;56.52;3508.866;T#0ms
1225;56.53;3508.238;T#0ms
1226;56.54;3509.62;T#0ms
1227;56.55;3514.505;T#0ms
1228;56.56;3515.4320000000002;T#0ms
1229;56.57;3518.468;T#0ms
1230;56.58;3516.1059999999998;T#0ms
1231;56.59;3521.5370000000003;T#0ms
1232;56.6;3521.593;T#0ms
1233;56.61;3522.7129999999997;T#0ms
1234;56.62;3528.093;T#0ms
1235;56.63;3533.143;T#0ms
1236;56.64;3543.5159999999996;T#0ms
1237;56.65;3547.927;T#0ms
1238;56.66;3552.0809999999997;T#0ms
1239;56.67;3561.322;T#0ms
1240;56.68;3569.284;T#0ms
1241;56.69;3570.869;T#0ms
1242;56.7;3575.67;T#0ms
1243;56.71;3580.3340000000003;T#0ms
1244;56.72;3581.211;T#0ms
1245;56.73;3587.6609999999996;T#0ms
1246;56.74;3591.651;T#0ms
1247;56.75;3598.4109999999996;T#0ms
1248;56.76;3596.921;T#0ms
1249;56.77;3600.5359999999996;T#0ms
1250;56.78;3604.5029999999997;T#0ms
1251;56.79;3601.085;T#0ms
1252;56.8;3603.34;T#0ms
1253;56.81;3608.265;T#0ms
1254;56.82;3607.594;T#0ms
1255;56.83;3614.4759999999997;T#0ms
1256;56.84;3617.32;T#0ms
1257;56.85;3623.685;T#0ms
1258;56.86;3627.5759999999996;T#0ms
1259;56.87;3630.507;T#0ms
1260;56.88;3640.73;T#0ms
1261;56.89;3645.9809999999998;T#0ms
1262;56.9;3645.316;T#0ms
1263;56.91;3649.7690000000002;T#0ms
1264;56.92;3650.798;T#0ms
1265;56.93;3647.886;T#0ms
1266;56.94;3650.5170000000003;T#0ms
1267;56.95;3654.475;T#0ms
1268;56.96;3651.955;T#0ms
1269;56.97;3652.955;T#0ms
1270;56.98;3652.474;T#0ms
1271;56.99;3659.0209999999997;T#0ms
1272;57.0;3664.758;T#0ms
1273;57.01;3670.489;T#0ms
1274;57.02;3675.5679999999998;T#0ms
1275;57.03;3681.1809999999996;T#0ms
1276;57.04;3676.6929999999998;T#0ms
1277;57.05;3674.184;T#0ms
1278;57.06;3674.505;T#0ms
1279;57.07;3673.6220000000003;T#0ms
1280;57.08;3672.12;T#0ms
1281;57.09;3678.445;T#0ms
1282;57.1;3684.847;T#0ms
1283;57.11;3686.164;T#0ms
1284;57.12;3690.41;T#0ms
1285;57.13;3691.8509999999997;T#0ms
1286;57.14;3693.212;T#0ms
1287;57.15;3699.321;T#0ms
1288;57.16;3708.526;T#0ms
1289;57.17;3710.9840000000004;T#0ms
1290;57.18;3716.413;T#0ms
1291;57.19;3713.99;T#0ms
1292;57.2;3716.357;T#0ms
1293;57.21;3716.215;T#0ms
1294;57.22;3721.9759999999997;T#0ms
1295;57.23;3727.89;T#0ms
1296;57.24;3731.083;T#0ms
1297;57.25;3728.111;T#0ms
1298;57.26;3732.383;T#0ms
1299;57.27;3730.078;T#0ms
1300;57.28;3737.675;T#0ms
1301;57.29;3741.1009999999997;T#0ms
1302;57.3;3745.204;T#0ms
1303;57.31;3747.131;T#0ms
1304;57.32;3750.173;T#0ms
1305;57.33;3755.4770000000003;T#0ms
1306;57.34;3755.2340000000004;T#0ms
1307;57.35;3761.8179999999998;T#0ms
1308;57.36;3763.952;T#0ms
1309;57.37;3762.0440000000003;T#0ms
1310;57.38;3759.634;T#0ms
1311;57.39;3769.2309999999998;T#0ms
1312;57.4;3769.812;T#0ms
1313;57.41;3775.615;T#0ms
1314;57.42;3776.198;T#0ms
1315;57.43;3781.647;T#0ms
1316;57.44;3776.816;T#0ms
1317;57.45;3783.071;T#0ms
1318;57.46;3784.063;T#0ms
1319;57.47;3786.8979999999997;T#0ms
1320;57.48;3782.72;T#0ms
1321;57.49;3794.389;T#0ms
1322;57.5;3789.657;T#0ms
1323;57.51;3790.7709999999997;T#0ms
1324;57.52;3798.4159999999997;T#0ms
1325;57.53;3802.277;T#0ms
1326;57.54;3799.877;T#0ms
1327;57.55;3806.025;T#0ms
1328;57.56;3811.1890000000003;T#0ms
1329;57.57;3814.0820000000003;T#0ms
1330;57.58;3817.1220000000003;T#0ms
1331;57.59;3822.77;T#0ms
1332;57.6;3824.2909999999997;T#0ms
1333;57.61;3821.1;T#0ms
1334;57.62;3822.716;T#0ms
1335;57.63;3815.237;T#0ms
1336;57.64;3817.98;T#0ms
1337;57.65;3819.592;T#0ms
1338;57.66;3822.5409999999997;T#0ms
1339;57.67;3830.93;T#0ms
1340;57.68;3837.4320000000002;T#0ms
1341;57.69;3837.143;T#0ms
1342;57.7;3836.8259999999996;T#0ms
1343;57.71;3840.9;T#0ms
1344;57.72;3843.7729999999997;T#0ms
1345;57.73;3845.434;T#0ms
1346;57.74;3846.76;T#0ms
1347;57.75;3855.0;T#0ms
1348;57.76;3854.5029999999997;T#0ms
1349;57.77;3856.17;T#0ms
1350;57.78;3860.717;T#0ms
1351;57.79;3863.442;T#0ms
1352;57.8;3861.026;T#0ms
1353;57.81;3861.639;T#0ms
1354;57.82;3864.938;T#0ms
1355;57.83;3871.467;T#0ms
1356;57.84;3873.914;T#0ms
1357;57.85;3877.7090000000003;T#0ms
1358;57.86;3885.21;T#0ms
1359;57.87;3884.7659999999996;T#0ms
1360;57.88;3886.077;T#0ms
1361;57.89;3888.7670000000003;T#0ms
1362;57.9;3891.465;T#0ms
1363;57.91;3894.625;T#0ms
1364;57.92;3896.4759999999997;T#0ms
1365;57.93;3907.612;T#0ms
1366;57.94;3907.64;T#0ms
1367;57.95;3915.071;T#0ms
1368;57.96;3922.716;T#0ms
1369;57.97;3924.486;T#0ms
1370;57.98;3925.0570000000002;T#0ms
1371;57.99;3932.297;T#0ms
1372;58.0;3928.3059999999996;T#0ms
1373;58.01;3935.256;T#0ms
1374;58.02;3939.079;T#0ms
1375;58.03;3940.39;T#0ms
1376;58.04;3940.5;T#0ms
1377;58.05;3943.348;T#0ms
1378;58.06;3943.3959999999997;T#0ms
1379;58.07;3944.437;T#0ms
1380;58.08;3942.067;T#0ms
1381;58.09;3943.426;T#0ms
1382;58.1;3948.438;T#0ms
1383;58.11;3949.78;T#0ms
1384;58.12;3958.321;T#0ms
1385;58.13;3965.643;T#0ms
1386;58.14;3972.77;T#0ms
1387;58.15;3970.8740000000003;T#0ms
1388;58.16;3972.7940000000003;T#0ms
1389;58.17;3980.0679999999998;T#0ms
1390;58.18;3985.6279999999997;T#0ms
1391;58.19;3987.137;T#0ms
1392;58.2;3996.93;T#0ms
1393;58.21;3994.139;T#0ms
1394;58.22;3998.85;T#0ms
1395;58.23;3999.059;T#0ms
1396;58.24;4000.2729999999997;T#0ms
1397;58.25;4003.24;T#0ms
1398;58.26;4004.04;T#0ms
1399;58.27;4006.18;T#0ms
1400;58.28;4010.24;T#0ms
1401;58.29;4018.04;T#0ms
1402;58.3;4023.748;T#0ms
1403;58.31;4025.245;T#0ms
1404;58.32;4033.952;T#0ms
1405;58.33;4031.514;T#0ms
1406;58.34;4025.3990000000003;T#0ms
1407;58.35;4031.256;T#0ms
1408;58.36;4032.086;T#0ms
1409;58.37;4025.6609999999996;T#0ms
1410;58.38;4028.2670000000003;T#0ms
1411;58.39;4034.9809999999998;T#0ms
1412;58.4;4030.865;T#0ms
1413;58.41;4038.598;T#0ms
1414;58.42;4038.006;T#0ms
1415;58.43;4044.4970000000003;T#0ms
1416;58.44;4047.388;T#0ms
1417;58.45;4048.991;T#0ms
1418;58.46;4055.603;T#0ms
1419;58.47;4057.301;T#0ms
1420;58.48;4062.599;T#0ms
1421;58.49;4065.942;T#0ms
1422;58.5;4062.745;T#0ms
1423;58.51;4078.7059999999997;T#0ms
1424;58.52;4079.212;T#0ms
1425;58.53;4083.583;T#0ms
1426;58.54;4093.31;T#0ms
1427;58.55;4099.215;T#0ms
1428;58.56;4098.562;T#0ms
1429;58.57;4101.016;T#0ms
1430;58.58;4100.734;T#0ms
1431;58.59;4108.471;T#0ms
1432;58.6;4103.333;T#0ms
1433;58.61;4108.057;T#0ms
1434;58.62;4108.362;T#0ms
1435;58.63;4110.8;T#0ms
1436;58.64;4104.7570000000005;T#0ms
1437;58.65;4110.744000000001;T#0ms
1438;58.66;4111.159000000001;T#0ms
1439;58.67;4119.17;T#0ms
1440;58.68;4121.638;T#0ms
1441;58.69;4131.504;T#0ms
1442;58.7;4127.894;T#0ms
1443;58.71;4131.095;T#0ms
1444;58.72;4136.775;T#0ms
1445;58.73;4136.994000000001;T#0ms
1446;58.74;4143.429;T#0ms
1447;58.75;4151.0;T#0ms
1448;58.76;4156.524;T#0ms
1449;58.77;4159.94;T#0ms
1450;58.78;4162.7570000000005;T#0ms
1451;58.79;4168.937;T#0ms
1452;58.8;4178.992;T#0ms
1453;58.81;4185.398;T#0ms
1454;58.82;4184.571;T#0ms
1455;58.83;4184.308;T#0ms
1456;58.84;4183.241;T#0ms
1457;58.85;4176.196;T#0ms
1458;58.86;4178.154;T#0ms
1459;58.87;4186.24;T#0ms
1460;58.88;4190.635;T#0ms
1461;58.89;4190.073;T#0ms
1462;58.9;4197.348;T#0ms
1463;58.91;4198.352;T#0ms
1464;58.92;4198.438;T#0ms
1465;58.93;4199.348;T#0ms
1466;58.94;4204.566;T#0ms
1467;58.95;4207.03;T#0ms
1468;58.96;4222.003;T#0ms
1469;58.97;4224.07;T#0ms
1470;58.98;4230.465999999999;T#0ms
1471;58.99;4236.263;T#0ms
1472;59.0;4236.782;T#0ms
1473;59.01;4237.343;T#0ms
1474;59.02;4239.906;T#0ms
1475;59.03;4244.036;T#0ms
1476;59.04;4242.929;T#0ms
1477;59.05;4247.067;T#0ms
1478;59.06;4253.548;T#0ms
1479;59.07;4259.065;T#0ms
1480;59.08;4264.178;T#0ms
1481;59.09;4270.029;T#0ms
1482;59.1;4277.1;T#0ms
1483;59.11;4274.223;T#0ms
1484;59.12;4277.79;T#0ms
1485;59.13;4283.284000000001;T#0ms
1486;59.14;4287.369000000001;T#0ms
1487;59.15;4286.348;T#0ms
1488;59.16;4285.312;T#0ms
1489;59.17;4295.478;T#0ms
1490;59.18;4289.854;T#0ms
1491;59.19;4293.066;T#0ms
1492;59.2;4295.044;T#0ms
1493;59.21;4302.577;T#0ms
