[Point];[Position];[Force];[Time]
1505;55.56;1420.191;T#0ms
1506;55.57;1422.8110000000001;T#0ms
1507;55.58;1425.4589999999998;T#0ms
1508;55.59;1428.108;T#0ms
1509;55.6;1429.464;T#0ms
1510;55.61;1429.838;T#0ms
1511;55.62;1429.233;T#0ms
1512;55.63;1430.172;T#0ms
1513;55.64;1429.914;T#0ms
1514;55.65;1430.33;T#0ms
1515;55.66;1431.281;T#0ms
1516;55.67;1432.799;T#0ms
1517;55.68;1433.625;T#0ms
1518;55.69;1434.997;T#0ms
1519;55.7;1436.116;T#0ms
1520;55.71;1436.918;T#0ms
1521;55.72;1437.3410000000001;T#0ms
1522;55.73;1437.786;T#0ms
1523;55.74;1437.9270000000001;T#0ms
1524;55.75;1438.2379999999998;T#0ms
1525;55.76;1439.494;T#0ms
1526;55.77;1441.658;T#0ms
1527;55.78;1442.908;T#0ms
1528;55.79;1443.481;T#0ms
1529;55.8;1443.868;T#0ms
1530;55.81;1444.485;T#0ms
1531;55.82;1443.871;T#0ms
1532;55.83;1444.901;T#0ms
1533;55.84;1447.139;T#0ms
1534;55.85;1447.6329999999998;T#0ms
1535;55.86;1448.463;T#0ms
1536;55.87;1450.7420000000002;T#0ms
1537;55.88;1451.976;T#0ms
1538;55.89;1453.128;T#0ms
1539;55.9;1453.65;T#0ms
1540;55.91;1454.5829999999999;T#0ms
1541;55.92;1455.247;T#0ms
1542;55.93;1455.558;T#0ms
1543;55.94;1456.557;T#0ms
1544;55.95;1457.601;T#0ms
1545;55.96;1458.204;T#0ms
1546;55.97;1460.398;T#0ms
1547;55.98;1461.82;T#0ms
1548;55.99;1463.4660000000001;T#0ms
1549;56.0;1464.246;T#0ms
1550;56.01;1463.743;T#0ms
1551;56.02;1463.594;T#0ms
1552;56.03;1463.934;T#0ms
1553;56.04;1463.3929999999998;T#0ms
1554;56.05;1463.6789999999999;T#0ms
1555;56.06;1464.505;T#0ms
1556;56.07;1464.874;T#0ms
1557;56.08;1465.908;T#0ms
1558;56.09;1467.089;T#0ms
1559;56.1;1468.5079999999998;T#0ms
1560;56.11;1469.154;T#0ms
1561;56.12;1470.892;T#0ms
1562;56.13;1471.7220000000002;T#0ms
1563;56.14;1472.4460000000001;T#0ms
1564;56.15;1473.714;T#0ms
1565;56.16;1475.3120000000001;T#0ms
1566;56.17;1477.08;T#0ms
1567;56.18;1477.994;T#0ms
1568;56.19;1479.8310000000001;T#0ms
1569;56.2;1479.89;T#0ms
1570;56.21;1479.848;T#0ms
1571;56.22;1480.317;T#0ms
1572;56.23;1480.243;T#0ms
1573;56.24;1481.006;T#0ms
1574;56.25;1481.3020000000001;T#0ms
1575;56.26;1482.0610000000001;T#0ms
1576;56.27;1482.864;T#0ms
1577;56.28;1483.984;T#0ms
1578;56.29;1485.652;T#0ms
1579;56.3;1486.598;T#0ms
1580;56.31;1488.602;T#0ms
1581;56.32;1489.1270000000002;T#0ms
1582;56.33;1489.87;T#0ms
1583;56.34;1490.45;T#0ms
1584;56.35;1491.261;T#0ms
1585;56.36;1492.2379999999998;T#0ms
1586;56.37;1493.4370000000001;T#0ms
1587;56.38;1495.3010000000002;T#0ms
1588;56.39;1495.974;T#0ms
1589;56.4;1497.68;T#0ms
1590;56.41;1499.93;T#0ms
1591;56.42;1500.69;T#0ms
1592;56.43;1501.619;T#0ms
1593;56.44;1502.526;T#0ms
1594;56.45;1502.845;T#0ms
1595;56.46;1503.247;T#0ms
1596;56.47;1503.54;T#0ms
1597;56.48;1504.7279999999998;T#0ms
1598;56.49;1505.818;T#0ms
1599;56.5;1506.4229999999998;T#0ms
1600;56.51;1507.4779999999998;T#0ms
1601;56.52;1508.46;T#0ms
1602;56.53;1509.4660000000001;T#0ms
1603;56.54;1509.888;T#0ms
1604;56.55;1510.9470000000001;T#0ms
1605;56.56;1512.4160000000002;T#0ms
1606;56.57;1512.7679999999998;T#0ms
1607;56.58;1513.66;T#0ms
1608;56.59;1514.5379999999998;T#0ms
1609;56.6;1514.5439999999999;T#0ms
1610;56.61;1514.19;T#0ms
1611;56.62;1513.721;T#0ms
1612;56.63;1513.648;T#0ms
1613;56.64;1514.094;T#0ms
1614;56.65;1514.5620000000001;T#0ms
1615;56.66;1515.527;T#0ms
1616;56.67;1516.1229999999998;T#0ms
1617;56.68;1516.7279999999998;T#0ms
1618;56.69;1517.0639999999999;T#0ms
1619;56.7;1518.4660000000001;T#0ms
1620;56.71;1519.4820000000002;T#0ms
1621;56.72;1521.631;T#0ms
1622;56.73;1522.671;T#0ms
1623;56.74;1523.884;T#0ms
1624;56.75;1524.951;T#0ms
1625;56.76;1524.421;T#0ms
1626;56.77;1524.835;T#0ms
1627;56.78;1524.524;T#0ms
1628;56.79;1524.886;T#0ms
1629;56.8;1525.384;T#0ms
1630;56.81;1526.5120000000002;T#0ms
1631;56.82;1528.025;T#0ms
1632;56.83;1529.1879999999999;T#0ms
1633;56.84;1529.412;T#0ms
1634;56.85;1530.024;T#0ms
1635;56.86;1530.4560000000001;T#0ms
1636;56.87;1531.0739999999998;T#0ms
1637;56.88;1532.005;T#0ms
1638;56.89;1533.3370000000002;T#0ms
1639;56.9;1534.237;T#0ms
1640;56.91;1533.81;T#0ms
1641;56.92;1532.743;T#0ms
1642;56.93;1533.215;T#0ms
1643;56.94;1533.0839999999998;T#0ms
1644;56.95;1534.5639999999999;T#0ms
1645;56.96;1535.8370000000002;T#0ms
1646;56.97;1537.7720000000002;T#0ms
1647;56.98;1540.104;T#0ms
1648;56.99;1541.851;T#0ms
1649;57.0;1543.516;T#0ms
1650;57.01;1543.7779999999998;T#0ms
1651;57.02;1542.0829999999999;T#0ms
1652;57.03;1541.713;T#0ms
1653;57.04;1541.595;T#0ms
1654;57.05;1542.3529999999998;T#0ms
1655;57.06;1544.156;T#0ms
1656;57.07;1544.9129999999998;T#0ms
1657;57.08;1546.515;T#0ms
1658;57.09;1547.8470000000002;T#0ms
1659;57.1;1548.746;T#0ms
1660;57.11;1550.332;T#0ms
1661;57.12;1551.17;T#0ms
1662;57.13;1552.624;T#0ms
1663;57.14;1553.7279999999998;T#0ms
1664;57.15;1553.392;T#0ms
1665;57.16;1553.795;T#0ms
1666;57.17;1554.5439999999999;T#0ms
1667;57.18;1554.851;T#0ms
1668;57.19;1555.773;T#0ms
1669;57.2;1557.386;T#0ms
1670;57.21;1557.785;T#0ms
1671;57.22;1558.477;T#0ms
1672;57.23;1559.2939999999999;T#0ms
1673;57.24;1559.98;T#0ms
1674;57.25;1560.4460000000001;T#0ms
1675;57.26;1560.4460000000001;T#0ms
1676;57.27;1561.598;T#0ms
1677;57.28;1561.9360000000001;T#0ms
1678;57.29;1562.787;T#0ms
1679;57.3;1564.391;T#0ms
1680;57.31;1565.756;T#0ms
1681;57.32;1565.9879999999998;T#0ms
1682;57.33;1566.317;T#0ms
1683;57.34;1566.2620000000002;T#0ms
1684;57.35;1567.067;T#0ms
1685;57.36;1567.54;T#0ms
1686;57.37;1568.896;T#0ms
1687;57.38;1569.361;T#0ms
1688;57.39;1571.0479999999998;T#0ms
1689;57.4;1572.865;T#0ms
1690;57.41;1574.094;T#0ms
1691;57.42;1576.3829999999998;T#0ms
1692;57.43;1577.066;T#0ms
1693;57.44;1577.194;T#0ms
1694;57.45;1578.566;T#0ms
1695;57.46;1578.141;T#0ms
1696;57.47;1578.7;T#0ms
1697;57.48;1579.8629999999998;T#0ms
1698;57.49;1581.273;T#0ms
1699;57.5;1583.358;T#0ms
1700;57.51;1585.193;T#0ms
1701;57.52;1585.0520000000001;T#0ms
1702;57.53;1584.2779999999998;T#0ms
1703;57.54;1583.2910000000002;T#0ms
1704;57.55;1582.317;T#0ms
1705;57.56;1582.858;T#0ms
1706;57.57;1584.3210000000001;T#0ms
1707;57.58;1584.839;T#0ms
1708;57.59;1585.626;T#0ms
1709;57.6;1586.942;T#0ms
1710;57.61;1587.1329999999998;T#0ms
1711;57.62;1587.0339999999999;T#0ms
1712;57.63;1588.32;T#0ms
1713;57.64;1588.0479999999998;T#0ms
1714;57.65;1587.9479999999999;T#0ms
1715;57.66;1588.455;T#0ms
1716;57.67;1588.5810000000001;T#0ms
1717;57.68;1589.435;T#0ms
1718;57.69;1589.3020000000001;T#0ms
1719;57.7;1590.235;T#0ms
1720;57.71;1591.17;T#0ms
1721;57.72;1591.612;T#0ms
1722;57.73;1592.849;T#0ms
1723;57.74;1594.021;T#0ms
1724;57.75;1594.2220000000002;T#0ms
1725;57.76;1595.1789999999999;T#0ms
1726;57.77;1596.118;T#0ms
1727;57.78;1597.2079999999999;T#0ms
1728;57.79;1599.0520000000001;T#0ms
1729;57.8;1599.41;T#0ms
1730;57.81;1600.118;T#0ms
1731;57.82;1601.201;T#0ms
1732;57.83;1601.154;T#0ms
1733;57.84;1601.125;T#0ms
1734;57.85;1601.4279999999999;T#0ms
1735;57.86;1600.31;T#0ms
1736;57.87;1599.465;T#0ms
1737;57.88;1599.174;T#0ms
1738;57.89;1600.191;T#0ms
1739;57.9;1601.612;T#0ms
1740;57.91;1603.442;T#0ms
1741;57.92;1604.611;T#0ms
1742;57.93;1604.733;T#0ms
1743;57.94;1604.69;T#0ms
1744;57.95;1604.89;T#0ms
1745;57.96;1605.2320000000002;T#0ms
1746;57.97;1606.1589999999999;T#0ms
1747;57.98;1606.711;T#0ms
1748;57.99;1608.2020000000002;T#0ms
1749;58.0;1609.356;T#0ms
1750;58.01;1609.932;T#0ms
1751;58.02;1610.773;T#0ms
1752;58.03;1611.415;T#0ms
1753;58.04;1612.145;T#0ms
1754;58.05;1612.043;T#0ms
1755;58.06;1613.213;T#0ms
1756;58.07;1613.9260000000002;T#0ms
1757;58.08;1613.971;T#0ms
1758;58.09;1614.5910000000001;T#0ms
1759;58.1;1615.2679999999998;T#0ms
1760;58.11;1616.8410000000001;T#0ms
1761;58.12;1618.005;T#0ms
1762;58.13;1619.5220000000002;T#0ms
1763;58.14;1620.401;T#0ms
1764;58.15;1620.1470000000002;T#0ms
1765;58.16;1621.0720000000001;T#0ms
1766;58.17;1621.517;T#0ms
1767;58.18;1622.3220000000001;T#0ms
1768;58.19;1624.026;T#0ms
1769;58.2;1624.644;T#0ms
1770;58.21;1624.925;T#0ms
1771;58.22;1625.967;T#0ms
1772;58.23;1627.266;T#0ms
1773;58.24;1628.1029999999998;T#0ms
1774;58.25;1629.2839999999999;T#0ms
1775;58.26;1630.2720000000002;T#0ms
1776;58.27;1630.4270000000001;T#0ms
1777;58.28;1631.138;T#0ms
1778;58.29;1632.345;T#0ms
1779;58.3;1633.1370000000002;T#0ms
1780;58.31;1635.826;T#0ms
1781;58.32;1637.362;T#0ms
1782;58.33;1637.527;T#0ms
1783;58.34;1638.819;T#0ms
1784;58.35;1639.694;T#0ms
1785;58.36;1639.185;T#0ms
1786;58.37;1640.3270000000002;T#0ms
1787;58.38;1641.886;T#0ms
1788;58.39;1641.737;T#0ms
1789;58.4;1642.88;T#0ms
1790;58.41;1644.0379999999998;T#0ms
1791;58.42;1643.649;T#0ms
1792;58.43;1645.203;T#0ms
1793;58.44;1647.109;T#0ms
1794;58.45;1646.5620000000001;T#0ms
1795;58.46;1648.8729999999998;T#0ms
1796;58.47;1650.249;T#0ms
1797;58.48;1649.777;T#0ms
1798;58.49;1651.501;T#0ms
1799;58.5;1652.641;T#0ms
1800;58.51;1652.604;T#0ms
1801;58.52;1653.9820000000002;T#0ms
1802;58.53;1654.3110000000001;T#0ms
1803;58.54;1654.2379999999998;T#0ms
1804;58.55;1655.165;T#0ms
1805;58.56;1656.055;T#0ms
1806;58.57;1656.933;T#0ms
1807;58.58;1657.03;T#0ms
1808;58.59;1658.725;T#0ms
1809;58.6;1659.402;T#0ms
1810;58.61;1660.408;T#0ms
1811;58.62;1662.473;T#0ms
1812;58.63;1663.205;T#0ms
1813;58.64;1663.289;T#0ms
1814;58.65;1664.414;T#0ms
1815;58.66;1665.5439999999999;T#0ms
1816;58.67;1666.3829999999998;T#0ms
1817;58.68;1667.389;T#0ms
1818;58.69;1668.136;T#0ms
1819;58.7;1668.254;T#0ms
1820;58.71;1667.84;T#0ms
1821;58.72;1667.4270000000001;T#0ms
1822;58.73;1667.315;T#0ms
1823;58.74;1667.305;T#0ms
1824;58.75;1668.139;T#0ms
1825;58.76;1668.89;T#0ms
1826;58.77;1670.364;T#0ms
1827;58.78;1672.411;T#0ms
1828;58.79;1673.43;T#0ms
1829;58.8;1674.3010000000002;T#0ms
1830;58.81;1675.6979999999999;T#0ms
1831;58.82;1676.942;T#0ms
1832;58.83;1677.856;T#0ms
1833;58.84;1679.536;T#0ms
1834;58.85;1680.6429999999998;T#0ms
1835;58.86;1681.503;T#0ms
1836;58.87;1682.3410000000001;T#0ms
1837;58.88;1683.5629999999999;T#0ms
1838;58.89;1685.122;T#0ms
1839;58.9;1686.014;T#0ms
1840;58.91;1686.578;T#0ms
1841;58.92;1688.5320000000002;T#0ms
1842;58.93;1689.0870000000002;T#0ms
1843;58.94;1689.739;T#0ms
1844;58.95;1690.33;T#0ms
1845;58.96;1689.634;T#0ms
1846;58.97;1690.2820000000002;T#0ms
1847;58.98;1690.7020000000002;T#0ms
1848;58.99;1691.364;T#0ms
1849;59.0;1692.507;T#0ms
1;59.0;1675.099;T#0ms
2;59.01;1667.2939999999999;T#0ms
3;59.02;1679.443;T#0ms
4;59.03;1677.265;T#0ms
5;59.04;1681.579;T#0ms
6;59.05;1678.4720000000002;T#0ms
7;59.06;1680.146;T#0ms
8;59.07;1679.514;T#0ms
9;59.08;1684.5929999999998;T#0ms
10;59.09;1683.309;T#0ms
11;59.1;1687.384;T#0ms
12;59.11;1686.7060000000001;T#0ms
13;59.12;1686.629;T#0ms
14;59.13;1689.467;T#0ms
15;59.14;1690.727;T#0ms
16;59.15;1691.838;T#0ms
17;59.16;1695.261;T#0ms
18;59.17;1698.129;T#0ms
19;59.18;1695.25;T#0ms
20;59.19;1696.455;T#0ms
21;59.2;1700.558;T#0ms
22;59.21;1700.297;T#0ms
23;59.22;1700.4229999999998;T#0ms
24;59.23;1701.9360000000001;T#0ms
25;59.24;1704.9460000000001;T#0ms
26;59.25;1703.911;T#0ms
27;59.26;1704.0770000000002;T#0ms
28;59.27;1706.848;T#0ms
29;59.28;1707.3410000000001;T#0ms
30;59.29;1704.338;T#0ms
31;59.3;1706.406;T#0ms
32;59.31;1705.8129999999999;T#0ms
33;59.32;1708.162;T#0ms
34;59.33;1711.75;T#0ms
35;59.34;1711.654;T#0ms
36;59.35;1711.0279999999998;T#0ms
37;59.36;1714.0520000000001;T#0ms
38;59.37;1713.852;T#0ms
39;59.38;1711.0810000000001;T#0ms
40;59.39;1712.546;T#0ms
41;59.4;1713.31;T#0ms
42;59.41;1715.484;T#0ms
43;59.42;1714.2620000000002;T#0ms
44;59.43;1717.639;T#0ms
45;59.44;1717.2179999999998;T#0ms
46;59.45;1719.852;T#0ms
47;59.46;1722.31;T#0ms
48;59.47;1723.629;T#0ms
49;59.48;1724.483;T#0ms
50;59.49;1723.9579999999999;T#0ms
51;59.5;1723.6670000000001;T#0ms
52;59.51;1726.225;T#0ms
53;59.52;1728.61;T#0ms
54;59.53;1726.003;T#0ms
55;59.54;1729.386;T#0ms
56;59.55;1730.739;T#0ms
57;59.56;1730.599;T#0ms
58;59.57;1730.7939999999999;T#0ms
59;59.58;1733.0339999999999;T#0ms
60;59.59;1734.876;T#0ms
61;59.6;1734.175;T#0ms
62;59.61;1737.985;T#0ms
63;59.62;1739.184;T#0ms
64;59.63;1741.264;T#0ms
65;59.64;1739.6660000000002;T#0ms
66;59.65;1738.4360000000001;T#0ms
67;59.66;1740.151;T#0ms
68;59.67;1741.7620000000002;T#0ms
69;59.68;1742.871;T#0ms
70;59.69;1739.87;T#0ms
71;59.7;1743.94;T#0ms
72;59.71;1743.477;T#0ms
73;59.72;1748.9820000000002;T#0ms
74;59.73;1746.984;T#0ms
75;59.74;1746.471;T#0ms
76;59.75;1745.5;T#0ms
77;59.76;1748.886;T#0ms
78;59.77;1748.4289999999999;T#0ms
79;59.78;1749.1660000000002;T#0ms
80;59.79;1753.049;T#0ms
81;59.8;1754.605;T#0ms
82;59.81;1753.8410000000001;T#0ms
83;59.82;1759.0829999999999;T#0ms
84;59.83;1759.692;T#0ms
85;59.84;1771.622;T#0ms
86;59.85;1796.6979999999999;T#0ms
87;59.86;1855.849;T#0ms
88;59.87;1948.4;T#0ms
89;59.88;2061.55;T#0ms
90;59.89;2187.555;T#0ms
91;59.9;2319.643;T#0ms
92;59.91;2460.174;T#0ms
93;59.92;2606.766;T#0ms
94;59.93;2754.1;T#0ms
95;59.94;2902.2140000000004;T#0ms
96;59.95;3041.958;T#0ms
97;59.96;3189.0370000000003;T#0ms
98;59.97;3351.522;T#0ms
99;59.98;3482.72;T#0ms
